省_边界,省代码,市_边界,市代码,县_边界,县代码,说明,年度,批复,县类型,市类型,省类型,边界市_clean,边界县_clean,市县匹配键,編號,原地名,今属市/县/区,今属行政区划,省_表格,市_表格,县_表格,文獻來源,語音特徵大類,語音特徵小類及編碼,標準化語音特徵,方言類型判斷,區域傾向,現代方言區參照,古今關係,證據等級,今属行政区划_原始,拆分序号,表市_clean,表县_clean,匹配方式
广东省,440000,茂名市,440900,高州市,440981,,0,,县级市,地级市,省,茂名,高州,茂名_高州,GD-GZFZ-009,高州府,茂名市,广东省茂名市,广东省,茂名市,高州市,[乾隆]《高州府志》，1759,聲母,S04 精莊知章組近混,精莊知章組近混,混合,多方言接觸區,多方言接觸區,接觸,A,广东省茂名市;广东省茂名市高州市;广东省茂名市电白区;广东省茂名市信宜市;广东省茂名市化州市;广东省湛江市廉江市;广东省湛江市吴川市一带,1.0,茂名,高州,仅市展开到该市所有县区
广东省,440000,茂名市,440900,高州市,440981,,0,,县级市,地级市,省,茂名,高州,茂名_高州,GD-GZFZ-010,高州府,茂名市,广东省茂名市,广东省,茂名市,高州市,[乾隆]《高州府志》，1759,聲母,S04 精莊知章組近混,精莊知章組近混,混合,多方言接觸區,多方言接觸區,接觸,A,广东省茂名市;广东省茂名市高州市;广东省茂名市电白区;广东省茂名市信宜市;广东省茂名市化州市;广东省湛江市廉江市;广东省湛江市吴川市一带,1.0,茂名,高州,仅市展开到该市所有县区
广东省,440000,茂名市,440900,高州市,440981,,0,,县级市,地级市,省,茂名,高州,茂名_高州,GD-GZFZ-011,高州府,茂名市,广东省茂名市,广东省,茂名市,高州市,[乾隆]《高州府志》，1759,韻母,Y06 有厚近混 / 流攝內部近讀,有厚近混,混合,多方言接觸區,多方言接觸區,接觸,A,广东省茂名市;广东省茂名市高州市;广东省茂名市电白区;广东省茂名市信宜市;广东省茂名市化州市;广东省湛江市廉江市;广东省湛江市吴川市一带,1.0,茂名,高州,仅市展开到该市所有县区
广东省,440000,茂名市,440900,高州市,440981,,0,,县级市,地级市,省,茂名,高州,茂名_高州,GD-GZFZ-012,高州府,茂名市,广东省茂名市,广东省,茂名市,高州市,[乾隆]《高州府志》，1759,韻母,Y06 有厚近混 / 流攝內部近讀,有厚近混,混合,多方言接觸區,多方言接觸區,接觸,A,广东省茂名市;广东省茂名市高州市;广东省茂名市电白区;广东省茂名市信宜市;广东省茂名市化州市;广东省湛江市廉江市;广东省湛江市吴川市一带,1.0,茂名,高州,仅市展开到该市所有县区
广东省,440000,茂名市,440900,高州市,440981,,0,,县级市,地级市,省,茂名,高州,茂名_高州,GD-GZFZ-013,高州府,茂名市,广东省茂名市,广东省,茂名市,高州市,[乾隆]《高州府志》，1759,韻母,Y12 其他韻母異讀,靡匪同音,混合,多方言接觸區,多方言接觸區,接觸,A,广东省茂名市;广东省茂名市高州市;广东省茂名市电白区;广东省茂名市信宜市;广东省茂名市化州市;广东省湛江市廉江市;广东省湛江市吴川市一带,1.0,茂名,高州,仅市展开到该市所有县区
广东省,440000,茂名市,440900,高州市,440981,,0,,县级市,地级市,省,茂名,高州,茂名_高州,GD-GZFZ-014,高州府,茂名市,广东省茂名市,广东省,茂名市,高州市,[乾隆]《高州府志》，1759,聲母,S02 日母字異讀,日母字異讀,混合,多方言接觸區,多方言接觸區,接觸,A,广东省茂名市;广东省茂名市高州市;广东省茂名市电白区;广东省茂名市信宜市;广东省茂名市化州市;广东省湛江市廉江市;广东省湛江市吴川市一带,1.0,茂名,高州,仅市展开到该市所有县区
广东省,440000,茂名市,440900,高州市,440981,,0,,县级市,地级市,省,茂名,高州,茂名_高州,GD-GZFZ-015,高州府,茂名市,广东省茂名市,广东省,茂名市,高州市,[乾隆]《高州府志》，1759,韻母,Y07 文魂近讀 / 臻攝內部近讀,文魂近讀 / 臻攝內部近讀,混合,多方言接觸區,多方言接觸區,接觸,A,广东省茂名市;广东省茂名市高州市;广东省茂名市电白区;广东省茂名市信宜市;广东省茂名市化州市;广东省湛江市廉江市;广东省湛江市吴川市一带,1.0,茂名,高州,仅市展开到该市所有县区
广东省,440000,茂名市,440900,高州市,440981,,0,,县级市,地级市,省,茂名,高州,茂名_高州,GD-GZFZ-016,高州府,茂名市,广东省茂名市,广东省,茂名市,高州市,[乾隆]《高州府志》，1759,韻母,Y07 文魂近讀 / 臻攝內部近讀,文魂近讀 / 臻攝內部近讀,混合,多方言接觸區,多方言接觸區,接觸,A,广东省茂名市;广东省茂名市高州市;广东省茂名市电白区;广东省茂名市信宜市;广东省茂名市化州市;广东省湛江市廉江市;广东省湛江市吴川市一带,1.0,茂名,高州,仅市展开到该市所有县区
广东省,440000,茂名市,440900,高州市,440981,,0,,县级市,地级市,省,茂名,高州,茂名_高州,GD-GZFZ-017,高州府,茂名市,广东省茂名市,广东省,茂名市,高州市,[乾隆]《高州府志》，1759,聲調,D07 平仄相易 / 平仄相反,平仄相易 / 平仄相反,混合,多方言接觸區,多方言接觸區,接觸,B,广东省茂名市;广东省茂名市高州市;广东省茂名市电白区;广东省茂名市信宜市;广东省茂名市化州市;广东省湛江市廉江市;广东省湛江市吴川市一带,1.0,茂名,高州,仅市展开到该市所有县区
广东省,440000,茂名市,440900,化州市,440982,,0,,县级市,地级市,省,茂名,化州,茂名_化州,GD-GZFZ-005,高州府諸縣一二鄉落,化州市,广东省茂名市化州市,广东省,茂名市,化州市,[乾隆]《高州府志》，1759,非語音特徵,/,暫不提取,混合,邊緣/過渡區,客家話區,接觸,C,广东省茂名市;广东省茂名市高州市;广东省茂名市电白区;广东省茂名市信宜市;广东省茂名市化州市;广东省湛江市廉江市;广东省湛江市吴川市部分乡落,5.0,茂名,化州,市县精确匹配
广东省,440000,茂名市,440900,化州市,440982,,0,,县级市,地级市,省,茂名,化州,茂名_化州,GD-GZFZ-006,高州府諸縣一二鄉落,化州市,广东省茂名市化州市,广东省,茂名市,化州市,[乾隆]《高州府志》，1759,非語音特徵,/,暫不提取,混合,邊緣/過渡區,客家話區,接觸,C,广东省茂名市;广东省茂名市高州市;广东省茂名市电白区;广东省茂名市信宜市;广东省茂名市化州市;广东省湛江市廉江市;广东省湛江市吴川市部分乡落,5.0,茂名,化州,市县精确匹配
广东省,440000,茂名市,440900,化州市,440982,,0,,县级市,地级市,省,茂名,化州,茂名_化州,GD-GZFZ-007,高州府,化州市,广东省茂名市化州市,广东省,茂名市,化州市,[乾隆]《高州府志》，1759,非語音特徵,/,暫不提取,粵語,核心區,粵語區,弱延續,C,广东省茂名市;广东省茂名市高州市;广东省茂名市电白区;广东省茂名市信宜市;广东省茂名市化州市;广东省湛江市廉江市;广东省湛江市吴川市一带,5.0,茂名,化州,市县精确匹配
广东省,440000,茂名市,440900,化州市,440982,,0,,县级市,地级市,省,茂名,化州,茂名_化州,GD-GZFZ-008,高州府,化州市,广东省茂名市化州市,广东省,茂名市,化州市,[乾隆]《高州府志》，1759,非語音特徵,/,暫不提取,混合,多方言接觸區,多方言接觸區,接觸,C,广东省茂名市;广东省茂名市高州市;广东省茂名市电白区;广东省茂名市信宜市;广东省茂名市化州市;广东省湛江市廉江市;广东省湛江市吴川市一带,5.0,茂名,化州,市县精确匹配
广东省,440000,茂名市,440900,化州市,440982,,0,,县级市,地级市,省,茂名,化州,茂名_化州,GD-GZFZ-009,高州府,化州市,广东省茂名市化州市,广东省,茂名市,化州市,[乾隆]《高州府志》，1759,聲母,S04 精莊知章組近混,精莊知章組近混,混合,多方言接觸區,多方言接觸區,接觸,A,广东省茂名市;广东省茂名市高州市;广东省茂名市电白区;广东省茂名市信宜市;广东省茂名市化州市;广东省湛江市廉江市;广东省湛江市吴川市一带,5.0,茂名,化州,市县精确匹配
广东省,440000,茂名市,440900,化州市,440982,,0,,县级市,地级市,省,茂名,化州,茂名_化州,GD-GZFZ-010,高州府,化州市,广东省茂名市化州市,广东省,茂名市,化州市,[乾隆]《高州府志》，1759,聲母,S04 精莊知章組近混,精莊知章組近混,混合,多方言接觸區,多方言接觸區,接觸,A,广东省茂名市;广东省茂名市高州市;广东省茂名市电白区;广东省茂名市信宜市;广东省茂名市化州市;广东省湛江市廉江市;广东省湛江市吴川市一带,5.0,茂名,化州,市县精确匹配
广东省,440000,茂名市,440900,化州市,440982,,0,,县级市,地级市,省,茂名,化州,茂名_化州,GD-GZFZ-011,高州府,化州市,广东省茂名市化州市,广东省,茂名市,化州市,[乾隆]《高州府志》，1759,韻母,Y06 有厚近混 / 流攝內部近讀,有厚近混,混合,多方言接觸區,多方言接觸區,接觸,A,广东省茂名市;广东省茂名市高州市;广东省茂名市电白区;广东省茂名市信宜市;广东省茂名市化州市;广东省湛江市廉江市;广东省湛江市吴川市一带,5.0,茂名,化州,市县精确匹配
广东省,440000,茂名市,440900,化州市,440982,,0,,县级市,地级市,省,茂名,化州,茂名_化州,GD-GZFZ-012,高州府,化州市,广东省茂名市化州市,广东省,茂名市,化州市,[乾隆]《高州府志》，1759,韻母,Y06 有厚近混 / 流攝內部近讀,有厚近混,混合,多方言接觸區,多方言接觸區,接觸,A,广东省茂名市;广东省茂名市高州市;广东省茂名市电白区;广东省茂名市信宜市;广东省茂名市化州市;广东省湛江市廉江市;广东省湛江市吴川市一带,5.0,茂名,化州,市县精确匹配
广东省,440000,茂名市,440900,化州市,440982,,0,,县级市,地级市,省,茂名,化州,茂名_化州,GD-GZFZ-013,高州府,化州市,广东省茂名市化州市,广东省,茂名市,化州市,[乾隆]《高州府志》，1759,韻母,Y12 其他韻母異讀,靡匪同音,混合,多方言接觸區,多方言接觸區,接觸,A,广东省茂名市;广东省茂名市高州市;广东省茂名市电白区;广东省茂名市信宜市;广东省茂名市化州市;广东省湛江市廉江市;广东省湛江市吴川市一带,5.0,茂名,化州,市县精确匹配
广东省,440000,茂名市,440900,化州市,440982,,0,,县级市,地级市,省,茂名,化州,茂名_化州,GD-GZFZ-014,高州府,化州市,广东省茂名市化州市,广东省,茂名市,化州市,[乾隆]《高州府志》，1759,聲母,S02 日母字異讀,日母字異讀,混合,多方言接觸區,多方言接觸區,接觸,A,广东省茂名市;广东省茂名市高州市;广东省茂名市电白区;广东省茂名市信宜市;广东省茂名市化州市;广东省湛江市廉江市;广东省湛江市吴川市一带,5.0,茂名,化州,市县精确匹配
广东省,440000,茂名市,440900,化州市,440982,,0,,县级市,地级市,省,茂名,化州,茂名_化州,GD-GZFZ-015,高州府,化州市,广东省茂名市化州市,广东省,茂名市,化州市,[乾隆]《高州府志》，1759,韻母,Y07 文魂近讀 / 臻攝內部近讀,文魂近讀 / 臻攝內部近讀,混合,多方言接觸區,多方言接觸區,接觸,A,广东省茂名市;广东省茂名市高州市;广东省茂名市电白区;广东省茂名市信宜市;广东省茂名市化州市;广东省湛江市廉江市;广东省湛江市吴川市一带,5.0,茂名,化州,市县精确匹配
广东省,440000,茂名市,440900,化州市,440982,,0,,县级市,地级市,省,茂名,化州,茂名_化州,GD-GZFZ-016,高州府,化州市,广东省茂名市化州市,广东省,茂名市,化州市,[乾隆]《高州府志》，1759,韻母,Y07 文魂近讀 / 臻攝內部近讀,文魂近讀 / 臻攝內部近讀,混合,多方言接觸區,多方言接觸區,接觸,A,广东省茂名市;广东省茂名市高州市;广东省茂名市电白区;广东省茂名市信宜市;广东省茂名市化州市;广东省湛江市廉江市;广东省湛江市吴川市一带,5.0,茂名,化州,市县精确匹配
广东省,440000,茂名市,440900,化州市,440982,,0,,县级市,地级市,省,茂名,化州,茂名_化州,GD-GZFZ-017,高州府,化州市,广东省茂名市化州市,广东省,茂名市,化州市,[乾隆]《高州府志》，1759,聲調,D07 平仄相易 / 平仄相反,平仄相易 / 平仄相反,混合,多方言接觸區,多方言接觸區,接觸,B,广东省茂名市;广东省茂名市高州市;广东省茂名市电白区;广东省茂名市信宜市;广东省茂名市化州市;广东省湛江市廉江市;广东省湛江市吴川市一带,5.0,茂名,化州,市县精确匹配
广东省,440000,茂名市,440900,化州市,440982,,0,,县级市,地级市,省,茂名,化州,茂名_化州,GD-YZ-013,高,茂名市,广东省茂名市,广东省,茂名市,化州市,[雍正]《廣東通志》，1731,非語音特徵,/,暫不提取,粵語,核心區,粵語區,弱延續,C,广东省茂名市,1.0,茂名,化州,仅市展开到该市所有县区
广东省,440000,茂名市,440900,化州市,440982,,0,,县级市,地级市,省,茂名,化州,茂名_化州,GD-YZ-024,高,茂名市,广东省茂名市,广东省,茂名市,化州市,[雍正]《廣東通志》，1731,非語音特徵,U01 孤立詞音/備查,暫不提取,粵語,核心區,粵語區,弱延續,C,广东省茂名市,1.0,茂名,化州,仅市展开到该市所有县区
广东省,440000,茂名市,440900,化州市,440982,,0,,县级市,地级市,省,茂名,化州,茂名_化州,GD-DG-013,高,茂名市,广东省茂名市,广东省,茂名市,化州市,[道光]《廣東通志》，1822,非語音特徵,/,暫不提取,粵語,核心區,粵語區,弱延續,C,广东省茂名市,1.0,茂名,化州,仅市展开到该市所有县区
广东省,440000,茂名市,440900,化州市,440982,,0,,县级市,地级市,省,茂名,化州,茂名_化州,GD-GZFZ-005,高州府諸縣一二鄉落,茂名市,广东省茂名市,广东省,茂名市,化州市,[乾隆]《高州府志》，1759,非語音特徵,/,暫不提取,混合,邊緣/過渡區,客家話區,接觸,C,广东省茂名市;广东省茂名市高州市;广东省茂名市电白区;广东省茂名市信宜市;广东省茂名市化州市;广东省湛江市廉江市;广东省湛江市吴川市部分乡落,1.0,茂名,化州,仅市展开到该市所有县区
广东省,440000,茂名市,440900,化州市,440982,,0,,县级市,地级市,省,茂名,化州,茂名_化州,GD-GZFZ-006,高州府諸縣一二鄉落,茂名市,广东省茂名市,广东省,茂名市,化州市,[乾隆]《高州府志》，1759,非語音特徵,/,暫不提取,混合,邊緣/過渡區,客家話區,接觸,C,广东省茂名市;广东省茂名市高州市;广东省茂名市电白区;广东省茂名市信宜市;广东省茂名市化州市;广东省湛江市廉江市;广东省湛江市吴川市部分乡落,1.0,茂名,化州,仅市展开到该市所有县区
广东省,440000,茂名市,440900,化州市,440982,,0,,县级市,地级市,省,茂名,化州,茂名_化州,GD-GZFZ-007,高州府,茂名市,广东省茂名市,广东省,茂名市,化州市,[乾隆]《高州府志》，1759,非語音特徵,/,暫不提取,粵語,核心區,粵語區,弱延續,C,广东省茂名市;广东省茂名市高州市;广东省茂名市电白区;广东省茂名市信宜市;广东省茂名市化州市;广东省湛江市廉江市;广东省湛江市吴川市一带,1.0,茂名,化州,仅市展开到该市所有县区
